user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
yyk, normal, 1, postal, 1, 6, Match, Yes, 3.349, 0, 0.610126845921, 0.38147697311, 0.574813857288, 0.615626072201, 0.99554494283, 26.0286699873, 7.77207225658
yyk, normal, 1, service, 1, 7, Match, Yes, 2.222, 0, 0.417821971205, 0.619999830181, 0.107792091222, 0.420068888309, 0.43202491129, 17.844077773, 8.03063806165
yyk, normal, 1, is, 1, 2, Match, Yes, 0.746, 0, 0.164953281693, 0.150030046207, 0.216711299588, 0.164185890393, 0.217115776511, 5.65902689593, 7.58582693825
yyk, normal, 1, very, 2, 4, Select, Yes, 0.929, 1.492, 0.415048834318, 0.476097020521, 0.245855389955, 0.41730186053, 0.350484655744, 5.87916003435, 6.32848227594
yyk, normal, 1, slow, 1, 4, Match, Yes, 3.3, 0, 0.32847555339, 0.166072306593, 0.186794852587, 0.334810635631, 0.468432145304, 16.2060548835, 4.91092572227
yyk, normal, 1, do, 1, 2, Match, Yes, 0.829, 0, 0.291328546526, 0.161218349281, 0.430508752863, 0.291139588004, 0.4297532549, 6.25649500099, 7.54703860192
yyk, normal, 1, not, 1, 3, Match, Yes, 1.077, 0, 0.157934026055, 0.131892088838, 0.111567544228, 0.159442534785, 0.464513103845, 6.65522978554, 6.17941484265
yyk, normal, 1, worry, 1, 5, Match, Yes, 1.741, 0, 0.291820057002, 0.24995931741, 0.204673945125, 0.294507699741, 0.425556418457, 14.1955384591, 8.15366941935
yyk, normal, 1, about, 1, 5, Match, Yes, 1.857, 0, 0.589778843095, 0.226171297405, 0.110561294584, 0.607337699225, 0.589778843095, 14.3440967947, 7.72433860779
yyk, normal, 1, this, 2, 4, Select, Yes, 1.342, 1.293, 0.437995588344, 0.442006517962, 0.0638411597717, 0.445706911239, 0.417118867519, 10.4581963381, 7.79299280035
yyk, normal, 1, an, 1, 2, Match, Yes, 0.813, 0, 0.17936753828, 0.0409323945671, 0.259422286074, 0.180583796529, 0.36156257112, 5.84379287675, 7.18793711777
yyk, normal, 1, offer, 4, 5, Select, No, 1.294, 1.923, 0.551268174075, 0.518871288214, 0.295050980276, 0.557280967401, 0.512026918276, 7.83915031574, 6.05807597816
yyk, normal, 1, you, 1, 3, Match, Yes, 2.254, 0, 0.79389375675, 0.722342561788, 0.55421677388, 0.800377677122, 1.07091812427, 6.16648714259, 2.7357973126
yyk, normal, 1, cannot, 1, 6, Match, Yes, 1.94, 0, 0.352186301999, 0.359381473419, 0.33930945095, 0.352304670325, 0.653130713605, 17.1547580294, 8.84265877802
yyk, normal, 1, refuse, 1, 6, Match, Yes, 2.105, 0, 0.413092983839, 0.188903392836, 0.361314449711, 0.418842319779, 0.611129427519, 12.9027044539, 6.12955080944
yyk, normal, 1, every, 1, 5, Match, Yes, 1.939, 0, 0.626779204485, 0.162013326924, 0.257678657261, 0.644151421668, 0.970073881808, 11.0870668244, 5.71793028591
yyk, normal, 1, apple, 1, 5, Match, Yes, 1.873, 0, 0.496917506341, 0.341316266874, 0.097116823105, 0.50848837973, 0.585380045366, 18.2680820153, 9.75338068088
yyk, normal, 1, from, 1, 4, Match, Yes, 1.708, 0, 0.298078878598, 0.149480538104, 0.210935140944, 0.302990171893, 0.822308616959, 10.3935861084, 6.0852377684
yyk, normal, 1, every, 1, 5, Match, Yes, 2.056, 0, 0.605511695415, 0.344963137929, 0.279959667184, 0.617722124284, 0.783771124709, 9.84828068452, 4.79001978819
yyk, normal, 1, tree, 1, 4, Match, Yes, 0.729, 0, 0.169163941928, 0.188519133936, 0.174382119212, 0.168651996734, 0.400437321827, 2.55624121718, 3.50650372727
yyk, normal, 1, get, 1, 3, Match, Yes, 0.928, 0, 0.243398073595, 0.118146162265, 0.198060427166, 0.246952022715, 0.382493835521, 5.35425133943, 5.76966739163
yyk, normal, 1, rid, 1, 3, Match, Yes, 1.16, 0, 0.15883961927, 0.0341393136428, 0.342281219013, 0.157615842309, 0.550362879397, 8.11182271461, 6.99295061604
yyk, normal, 1, of, 1, 2, Match, Yes, 0.663, 0, 0.178536613569, 0.0285651243652, 0.319035736494, 0.178733954533, 0.178536613569, 4.90555792151, 7.39903155581
yyk, normal, 1, that, 1, 4, Match, Yes, 1.857, 0, 0.447153822632, 0.0929359963685, 0.287272353908, 0.457864224611, 0.566465870707, 11.9528309544, 6.43663487043
yyk, normal, 1, immediately, 1, 11, Match, Yes, 4.839, 0, 0.606497978925, 0.322556437558, 0.0379603786335, 0.624257961043, 1.10633043545, 41.2296893161, 8.52029124118
yyk, normal, 1, my, 1, 2, Match, Yes, 0.597, 0, 0.132666509747, 0.238703378564, 0.154147637144, 0.130009884826, 1.14572093233, 2.77101671339, 4.64156903416
yyk, normal, 1, bike, 1, 4, Match, Yes, 1.425, 0, 0.363250508484, 0.440401455377, 0.29015944945, 0.363165927487, 0.520460263563, 9.5934463702, 6.73224306681
yyk, normal, 1, has, 1, 3, Match, Yes, 1.127, 0, 0.250936660794, 0.122404514137, 0.421606440398, 0.250058793441, 0.253818479122, 6.0924697818, 5.40591817374
yyk, normal, 1, a, 1, 1, Match, Yes, 0.0830000000001, 0, 0.198889441776, 0.198889441776, 0.198889441776, 0.198889441776, 0.406493004422, 0, 0.0
yyk, normal, 1, flat, 1, 4, Match, Yes, 1.79, 0, 0.440976891403, 0.268598105453, 0.280699718698, 0.447907223875, 0.454241165751, 18.0875816, 10.1047941899
yyk, normal, 1, tire, 2, 4, Select, Yes, 1.36, 1.408, 0.249765041301, 0.215453844563, 0.333461064249, 0.248736190755, 0.249765041301, 8.55680954795, 6.29177172644
