technique, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, my, 2, Select, Yes, 0.497, 0.0, 0.000236544902481, 0.181646754444, 0.0810272123425, 2.69756042799, 5.42768697785
normal, little, 6, Select, Yes, 1.89, 0.0, 0.0666473196638, 0.238917088181, 0.44392702554, 15.5548823929, 8.23009650416
normal, dog, 3, Select, Yes, 0.994, 0.0, 0.032140718829, 0.226219004882, 0.417732572262, 8.96213708808, 9.01623449505
normal, be, 2, Select, Yes, 0.531, 0.0, 6.24093084383e-05, 0.171234634686, 0.243800699049, 3.61173171839, 6.80175464857
normal, this, 4, Match, Yes, 1.111, 0, 0.0548585195527, 0.130980444437, 0.161590066328, 9.3829670553, 8.44551490126
normal, system, 6, Select, Yes, 3.381, 0.0, 0.123391019053, 0.145987913065, 0.654023389125, 20.8003050306, 6.15211624684
normal, of, 2, Select, Yes, 0.481, 0.0, 1.40191544699e-05, 0.214883623194, 0.0959121570709, 4.38813211232, 9.12293578446
normal, taxation, 8, Match, Yes, 2.652, 0, 0.0919483153803, 0.330587045775, 0.493930263217, 20.5695479019, 7.75623978201
normal, teaching, 8, Select, Yes, 2.4376, 0.0, 0.0267269039585, 0.158377908374, 0.557769077702, 16.3036269294, 6.6883930626
normal, services, 8, Match, Yes, 2.5533, 0, 0.0681443855959, 0.324825322518, 0.165429331825, 14.4251936571, 5.64962740652
normal, will, 4, Match, Yes, 1.7077, 0, 0.0378541508323, 0.138988635798, 0.278394229317, 8.47318932296, 4.96175518122
normal, help, 4, Select, Yes, 2.0229, 0.0, 0.0384862856517, 0.620940898774, 0.178426811788, 9.41779896415, 4.65559294288
normal, would, 5, Select, Yes, 1.708, 0.0, 0.177631067619, 0.0603193833191, 0.532905668029, 18.3678407658, 10.7540051322
normal, you, 3, Select, Yes, 0.6303, 0.0, 0.0226686099112, 0.675169237549, 0.13770974333, 5.05617966519, 8.02186207392
normal, like, 4, Select, Yes, 1.1274, 0.0, 0.0179696934585, 0.366122469163, 0.374856871124, 8.78874679084, 7.79558878024
normal, to, 2, Select, Yes, 0.5471, 0.0, 0.000354871725267, 0.120146258789, 0.022822422045, 4.07895708407, 7.4555969367
normal, come, 4, Select, Yes, 1.4757, 0.0, 0.0188152256085, 0.262528058076, 0.0912379803919, 14.0115582334, 9.49485548109
normal, to, 2, Select, Yes, 0.6302, 0.0, 0.000440134238943, 0.136198218439, 0.349233545589, 4.39964952551, 6.98135437243
normal, my, 2, Select, Yes, 0.6134, 0.0, 0.00625099713873, 0.261420158674, 0.205230468834, 3.09474405384, 5.0452299541
normal, house, 5, Match, Yes, 1.0445, 0, 0.0433225035738, 0.411807855662, 0.575913163296, 10.1355352094, 9.70371968353
normal, a, 1, Select, Yes, 0.0663, 0.0, 0.0, 0.114573661447, 0.114573661447, 0, 0.0
normal, little, 6, Select, Yes, 1.7244, 0.0, 0.0635668018715, 0.174291263975, 0.196322871803, 16.9201530106, 9.81219729213
normal, encouragement, 13, Select, Yes, 6.1676, 0.0, 0.244693590498, 0.180525285811, 0.0637774750598, 46.3855718958, 7.52084634149
normal, is, 2, Select, Yes, 0.5969, 0.0, 0.000424896499209, 0.196051559282, 0.0966917569703, 5.52762745857, 9.26055865065
normal, needed, 6, Select, Yes, 1.2269, 0.0, 0.0667485296358, 0.274798250373, 0.323767233705, 7.64732850243, 6.23304955777
normal, breathing, 9, Match, Yes, 2.6363, 0, 0.0427511580954, 0.369440432093, 0.756570522758, 18.5003266691, 7.01753467706
normal, is, 2, Select, Yes, 10.196, 0.0, 0.0011316192609, 0.102157838197, 0.166546125959, 5.67354701463, 0.556448314499
normal, difficult, 9, Select, Yes, 11.7055, 0.0, 0.0997932243755, 0.247010244472, 0.345584238566, 30.5573135043, 2.61050903458
normal, we, 2, Select, Yes, 0.5141, 0.0, 0.00512518159932, 0.202313545271, 0.561648311478, 1.40084256237, 2.72484450956
normal, have, 4, Select, Yes, 1.4925, 0.0, 0.0307149740368, 0.242950955059, 0.0442409965982, 11.3871978392, 7.62961329262
normal, enough, 6, Match, Yes, 1.8733, 0, 0.0458088229451, 0.07129091123, 0.124043835046, 11.2177989193, 5.98825544188
normal, witnesses, 9, Select, Yes, 4.3766, 0.0, 0.125310054365, 0.219249011934, 0.0726776564358, 18.2267257241, 4.16458568846
normal, the, 3, Select, Yes, 0.7793, 0.0, 0.00781547415096, 0.129056205418, 0.136718371439, 5.31209044066, 6.81648972239
normal, dog, 3, Select, Yes, 1.2438, 0.0, 0.0563515209395, 0.225691653485, 0.314751656574, 8.97233030938, 7.21364392136
normal, buried, 6, Select, Yes, 2.0226, 0.0, 0.0360002178994, 0.141486704457, 0.196616939886, 13.8585850952, 6.85186645664
normal, the, 3, Select, Yes, 0.6628, 0.0, 0.0229995450233, 0.453360049254, 0.152410848252, 5.15687624297, 7.7804409218
normal, bone, 4, Select, Yes, 1.2432, 0.0, 0.0330284900294, 0.346001098831, 0.317141314171, 10.2227075108, 8.22289857693
normal, the, 3, Select, Yes, 0.7959, 0.0, 0.0154446594754, 0.170103875135, 0.553623420793, 6.40780937262, 8.05102320972
normal, king, 4, Select, Yes, 0.8621, 0.0, 0.00750256706202, 0.336924735595, 0.325978539835, 5.15629806487, 5.98109043599
normal, sends, 5, Select, Yes, 1.2606, 0.0, 0.0779197063994, 0.0554198420243, 0.3060261385, 11.0773405395, 8.78735565563
normal, you, 3, Select, Yes, 0.7792, 0.0, 0.0162608476142, 0.194017129978, 0.438600725036, 5.58857647851, 7.17219773936
normal, to, 2, Select, Yes, 0.5471, 0.0, 5.76852111468e-06, 0.203888557256, 0.17899514094, 4.27287459422, 7.81004312597
normal, the, 3, Select, Yes, 0.8621, 0.0, 0.0263003705717, 0.503408577434, 0.0389072481165, 4.6644826112, 5.41060504721
normal, tower, 5, Select, Yes, 1.6581, 0.0, 0.0450132741913, 0.152063217124, 0.346157211696, 12.670213509, 7.64140492675
normal, parking, 7, Select, Yes, 2.2547, 0.0, 0.0634282929703, 0.189225580536, 0.583322812446, 21.2761771781, 9.43636722319
normal, tickets, 7, Select, Yes, 2.6527, 0.0, 0.126715999671, 0.183259618206, 0.33477385551, 22.8345185636, 8.60802901331
normal, can, 3, Select, Yes, 0.7627, 0.0, 0.0307342617382, 0.207617314461, 0.415521399617, 8.80788191675, 11.5482914865
normal, be, 2, Select, Yes, 0.4643, 0.0, 0.000463028013991, 0.233042405862, 0.328186812483, 3.54862920212, 7.64296619023
normal, challenged, 10, Match, Yes, 3.2657, 0, 0.0820731132435, 0.0764803790851, 0.590824421168, 33.5846418716, 10.2840560589
normal, fall, 4, Select, Yes, 2.4598, 0.0, 0.0593290546438, 0.28876183187, 0.205972373924, 11.7103252866, 4.76068187927
normal, is, 2, Select, Yes, 1.1967, 0.0, 0.0242005348711, 0.254087861979, 0.289051009042, 5.68931580113, 4.75417046973
normal, my, 2, Select, Yes, 1.1299, 0.0, 0.0210718165763, 0.340117204324, 0.1522209912, 3.33111516043, 2.94815042077
normal, favorite, 8, Select, Yes, 5.3845, 0.0, 0.154072792823, 0.147789884755, 0.200722770059, 29.0340892547, 5.3921606936
normal, season, 6, Select, Yes, 3.2566, 0.0, 0.0776379128808, 0.166520485445, 0.366856173034, 14.6608261217, 4.50188114036
normal, this, 4, Select, Yes, 1.9775, 0.0, 0.0293698235825, 0.135250883993, 0.078310653841, 9.44946099178, 4.77848849142
normal, system, 6, Select, Yes, 3.5725, 0.0, 0.136627198682, 0.295392183202, 0.218868364331, 18.9365273116, 5.30063745601
normal, of, 2, Select, Yes, 0.914, 0.0, 0.00278967716603, 0.05611995433, 0.210853391296, 4.53808410041, 4.96508107266
normal, taxation, 8, Select, Yes, 4.0536, 0.0, 0.0475558099559, 0.389328103061, 0.570140340136, 18.1196027783, 4.47000265896
normal, coalition, 9, Select, Yes, 6.03, 0.0, 0.151620011121, 0.120351615731, 0.354206260602, 33.625090656, 5.57630027462
normal, governments, 11, Select, No, 19.7005, 0.0, 0.235314457778, 0.228220128297, 2.63165802421, 33.9549472216, 1.72355763669
normal, never, 5, Select, Yes, 2.5912, 0.0, 0.0101631169913, 0.232568246769, 0.857207914534, 11.0581846852, 4.26759211376
normal, work, 4, Select, Yes, 9.0361, 0.0, 0.0802175670255, 0.661280614081, 0.26542746904, 17.5045348815, 1.93717808363
normal, we, 2, Select, Yes, 0.7973, 0.0, 0.00440410534311, 0.101850135616, 0.0868527985156, 1.25299005499, 1.57154152137
normal, have, 4, Select, Yes, 2.558, 0.0, 0.031601361081, 0.0245092884638, 0.132537946932, 11.6757186412, 4.56439352665
normal, enough, 6, Select, Yes, 3.1722, 0.0, 0.100775961411, 0.209596539134, 0.23498657368, 12.9674262118, 4.08783374687
normal, witnesses, 9, Select, Yes, 5.2145, 0.0, 0.0850748926512, 0.374086824233, 0.470232620061, 21.6859497771, 4.15877836361
normal, this, 4, Select, Yes, 2.2907, 0.0, 0.0376014635648, 0.083077757631, 0.179751186358, 10.0689309187, 4.3955694411
normal, equation, 8, Select, Yes, 135.2647, 0.0, 0.057590490819, 0.209985445955, 0.196273758292, 26.7356631344, 0.197654400109
normal, is, 2, Match, Yes, 131.7099, 0, 0.0336574023529, 0.39255076748, 0.221727725026, 6.15840605019, 0.0467573511952
normal, too, 3, Match, Yes, 134.3983, 0, 0.00936153902156, 0.13405911019, 0.488789849311, 3.98408089627, 0.0296438340089
normal, complicated, 11, Select, Yes, 143.2443, 0.0, 0.176520246111, 0.352499636181, 0.220616553379, 29.6656751374, 0.207098468403
normal, win, 3, Select, Yes, 1.6934, 0.0, 0.0474480352509, 0.245610791923, 0.302543745447, 8.13180702747, 4.80205918712
normal, first, 5, Select, Yes, 2.5726, 0.0, 0.0555793159165, 0.218007464884, 0.116999052654, 12.3655219486, 4.80662440668
normal, prize, 5, Select, Yes, 3.7673, 0.0, 0.0492276569654, 0.264488356993, 0.385570879256, 21.3391004135, 5.66429549373
normal, in, 2, Select, Yes, 0.7802, 0.0, 9.75573136463e-05, 0.179024190209, 0.249365614271, 2.3093038114, 2.95988696667
normal, the, 3, Select, Yes, 1.4605, 0.0, 0.0119630983913, 0.0296921609183, 0.0987550340287, 5.73823852763, 3.92895482892
normal, contest, 7, Select, Yes, 5.0453, 0.0, 0.06671971079, 0.220279101982, 0.0774008184582, 17.7114111168, 3.51047729904
normal, get, 3, Select, Yes, 1.6264, 0.0, 0.0163222789161, 0.290125712913, 0.360487076198, 3.83938628015, 2.36066544525
normal, aboard, 6, Select, Yes, 12.8806, 0.0, 0.131169431732, 0.449400443806, 0.108860725553, 20.5419301958, 1.59479606507
normal, the, 3, Select, Yes, 9.7103, 0.0, 0.0180029040526, 0.39510869944, 0.185160603717, 5.98912027682, 0.616780148586
normal, ship, 4, Select, Yes, 2.0249, 0.0, 0.0187192783976, 0.208512387519, 0.251889467795, 8.44801202586, 4.17206381839
normal, is, 2, Select, Yes, 1.195, 0.0, 0.021674585574, 0.334411128267, 0.178769920638, 5.20417069749, 4.35495455857
normal, leaving, 7, Select, Yes, 5.876, 0.0, 0.117645923447, 0.0398922097784, 0.185431279114, 19.8296632711, 3.37468741851
normal, if, 2, Select, Yes, 0.8962, 0.0, 0.00498450281318, 0.295634309511, 0.231892099773, 3.54964162446, 3.96076949839
normal, you, 3, Select, Yes, 1.2781, 0.0, 0.0141225125358, 0.107044969191, 0.184754996966, 4.72084218886, 3.69364070797
normal, come, 4, Select, No, 14.1401, 0.0, 0.030377712736, 0.268554266347, 0.268434497934, 12.3288941902, 0.871909971658
normal, home, 4, Select, Yes, 13.6421, 0.0, 0.0145689403674, 0.255989430643, 0.284491833916, 10.2435298296, 0.750876318868
normal, late, 4, Select, Yes, 2.7718, 0.0, 0.0475773877386, 0.296955112899, 0.110661050117, 12.0556053231, 4.3493777773
normal, the, 3, Select, Yes, 1.5269, 0.0, 0.0317665207159, 0.235351632457, 0.138773915359, 5.60518122417, 3.67095502271
normal, doors, 5, Match, Yes, 2.4236, 0, 0.0572919238259, 0.34050797545, 0.158022188012, 12.3127194732, 5.0803430736
normal, are, 3, Select, Yes, 2.9712, 0.0, 0.0209443413489, 0.12407609794, 0.40013102983, 3.96132246911, 1.33323992633
normal, locked, 6, Select, Yes, 4.9799, 0.0, 0.0822219583691, 0.247323784253, 0.222793971375, 19.9327084903, 4.00263227983
normal, tell, 4, Match, Yes, 2.192, 0, 0.0638968031976, 0.375758424264, 0.39001327039, 8.95572055508, 4.08563893936
normal, a, 1, Select, Yes, 1.5275, 0.0, 8.04911692853e-17, 0.267377385164, 0.118980658694, 0.157787358762, 0.103297779877
normal, lie, 3, Match, Yes, 1.6103, 0, 0.00481914621557, 0.0357702687298, 0.0209159197981, 6.73468420388, 4.18225436495
normal, and, 3, Select, Yes, 3.1046, 0.0, 0.0114800250663, 0.202008462637, 0.507281793701, 9.74728803262, 3.1396276598
normal, your, 4, Select, Yes, 2.4572, 0.0, 0.0301417989185, 0.239816144619, 0.0957569112388, 8.62552111035, 3.5103048634
normal, nose, 4, Select, Yes, 13.398, 0.0, 0.0408080129139, 0.268843159602, 0.143949289939, 11.2040633342, 0.836248942695
normal, will, 4, Select, Yes, 12.3684, 0.0, 0.0526788999457, 0.0851592502081, 0.142843001929, 8.10541583107, 0.655332608185
normal, grow, 4, Select, Yes, 2.7225, 0.0, 0.0299544119915, 0.0791441467766, 0.270017410226, 13.9031038669, 5.10674154892
normal, on, 2, Select, Yes, 1.1621, 0.0, 0.0115139380391, 0.215118340094, 0.234916227947, 3.18335938473, 2.73931622471
normal, the, 3, Select, Yes, 2.1082, 0.0, 0.0145824060306, 0.154635382384, 0.194980157555, 5.15336675687, 2.4444392168
normal, way, 3, Match, Yes, 1.5938, 0, 0.0283870834094, 0.211684807301, 0.0970630646178, 6.64402939405, 4.16867197518
normal, to, 2, Match, Yes, 8.0837, 0, 0.0220099037193, 0.260409844184, 0.354949718109, 4.26346337514, 0.527414844086
normal, the, 3, Select, Yes, 6.8057, 0.0, 0.0325433109607, 0.0367442309213, 0.0963090645993, 5.03089659704, 0.739218096161
normal, cottage, 7, Select, Yes, 4.6975, 0.0, 0.139700582919, 0.307270162017, 0.319190825698, 19.9402301294, 4.24486005948
normal, rapidly, 7, Select, Yes, 7.2199, 0.0, 0.179655412825, 0.269669155123, 0.197176703375, 30.8805855871, 4.27714865678
normal, running, 7, Match, Yes, 12.713, 0, 0.0550186832018, 0.327406708656, 0.108712488708, 12.1974262417, 0.959445153917
normal, short, 5, Select, Yes, 12.4312, 0.0, 0.0806221456539, 0.393917187232, 0.267762151653, 13.2141485228, 1.06298253771
normal, on, 2, Select, Yes, 0.8299, 0.0, 0.0016455089869, 0.0790689643602, 0.332067117421, 2.58589118826, 3.1159069626
normal, words, 5, Match, Yes, 3.1371, 0, 0.0825399619383, 0.165059663086, 0.411764398046, 15.0543897074, 4.79882366115
normal, house, 5, Select, Yes, 2.6054, 0.0, 0.0399364564112, 0.170146770013, 0.016962823173, 10.7660109058, 4.13219118207
normal, with, 4, Match, Yes, 3.2858, 0, 0.0921549900471, 0.283381299173, 0.0333448808965, 12.9618374434, 3.94480414004
normal, new, 3, Select, Yes, 3.9493, 0.0, 0.00589285670528, 0.1681016478, 0.163660816771, 5.20437466662, 1.31779674034
normal, electrical, 10, Select, Yes, 7.8823, 0.0, 0.207254413008, 0.0991283984991, 0.234484661387, 39.6205327182, 5.0265192543
normal, panel, 5, Select, Yes, 3.7664, 0.0, 0.273310918592, 0.238184145075, 0.523375296667, 26.0347074031, 6.91235859259
normal, the, 3, Select, Yes, 1.6429, 0.0, 0.0110351195524, 0.0929151739169, 0.161719465501, 5.67296551193, 3.45301936328
normal, music, 5, Select, Yes, 4.1316, 0.0, 0.0938002850764, 0.220518351608, 0.477301734844, 18.1410278732, 4.3907996595
normal, is, 2, Match, Yes, 1.394, 0, 0.0167640651989, 0.446745927044, 0.395402481334, 5.62896289006, 4.03799346489
normal, better, 6, Select, Yes, 4.0487, 0.0, 0.0255566753492, 0.193371568399, 0.308458615662, 8.80069918841, 2.17370987932
normal, than, 4, Select, Yes, 2.0573, 0.0, 0.0445076070902, 0.217951824553, 0.315650743115, 11.8547689585, 5.76229473507
normal, it, 2, Select, Yes, 1.0454, 0.0, 0.00432144752791, 0.00964108095599, 0.434897676032, 3.3942582344, 3.24685119036
normal, sounds, 6, Select, Yes, 10.8842, 0.0, 0.115580186299, 0.187440337454, 0.268789974078, 16.4629853823, 1.51255814688
normal, no, 2, Select, Yes, 1.1281, 0.0, 0.0140559523599, 0.433671793139, 0.254879901169, 3.15449059827, 2.7962863206
normal, exchange, 8, Select, Yes, 5.1607, 0.0, 0.106265087964, 0.24157630169, 0.184925275787, 22.6573030466, 4.39035461209
normal, without, 7, Select, Yes, 4.5959, 0.0, 0.0716597326496, 0.169079060623, 0.219630524222, 18.3811821511, 3.99947391177
normal, a, 1, Select, Yes, 0.083, 0.0, 0.0, 0.304631938877, 0.304631938877, 0, 0.0
normal, bill, 4, Select, Yes, 2.1565, 0.0, 0.0207201353037, 0.0721479606434, 0.165824001912, 5.76097627607, 2.67144738051
normal, my, 2, Select, Yes, 1.1283, 0.0, 0.00420186823993, 0.239161662239, 0.255953304218, 2.7580256089, 2.4444080554
normal, favorite, 8, Select, Yes, 40.9958, 0.0, 0.0834759937883, 0.198653003403, 0.0555946985242, 24.2649227291, 0.591888016066
normal, subject, 7, Select, Yes, 38.7389, 0.0, 0.0864019992678, 0.146007491705, 0.10352621411, 18.2672585851, 0.471548200519
normal, is, 2, Select, Yes, 33.5129, 0.0, 0.0220604502481, 0.180673747257, 0.366679334925, 5.36109052854, 0.159970952336
normal, psychology, 10, Select, Yes, 23.8567, 0.0, 0.142626366553, 0.221251960138, 0.134854977112, 26.6065437329, 1.11526505061
normal, the, 3, Select, Yes, 1.643, 0.0, 0.00902203773214, 0.24594823002, 0.0189593897845, 5.57821909306, 3.39514247904
normal, punishment, 10, Select, Yes, 7.848, 0.0, 0.154456164368, 0.390784379882, 0.343703170265, 32.3350366047, 4.12016266624
normal, should, 6, Select, Yes, 3.484, 0.0, 0.114214136069, 0.0914489181401, 0.343494629601, 17.4893735439, 5.01991203899
normal, fit, 3, Select, Yes, 1.809, 0.0, 0.024119961825, 0.308341892194, 0.255468325309, 6.48560164822, 3.58518609631
normal, the, 3, Select, Yes, 1.544, 0.0, 0.0165522620983, 0.147960472397, 0.227242692679, 5.02042939277, 3.25157344091
normal, crime, 5, Select, Yes, 3.219, 0.0, 0.0260446798483, 0.0170051017345, 0.244559649969, 14.3695480991, 4.46397890621
normal, elections, 9, Select, No, 7.219, 0.0, 0.12358596147, 0.333490440298, 0.0801361443607, 31.7459001344, 4.39754815549
normal, bring, 5, Select, Yes, 3.22, 0.0, 0.0242516191249, 0.158163550706, 0.324297793297, 11.6746120958, 3.62565593037
normal, out, 3, Select, Yes, 1.561, 0.0, 0.00576891437753, 0.0563912891943, 0.0949236145382, 4.0488562938, 2.59375803574
normal, the, 3, Select, Yes, 1.61, 0.0, 0.0306824380529, 0.408300988395, 0.482675403129, 5.39281519575, 3.34957465575
normal, best, 4, Select, Yes, 2.075, 0.0, 0.0397401319413, 0.156952819917, 0.288085685479, 7.70402618768, 3.71278370491
normal, come, 4, Select, Yes, 2.439, 0.0, 0.0359236016168, 0.14925249487, 0.251922143912, 12.3485153205, 5.0629419108
normal, and, 3, Select, Yes, 1.477, 0.0, 0.00987697900014, 0.189967911303, 0.14963428164, 10.2012304853, 6.90672341588
normal, see, 3, Select, Yes, 0.813, 0.0, 0.00051260000093, 0.204610946367, 0.145489247555, 1.4604316032, 1.79634883543
normal, our, 3, Match, Yes, 1.377, 0, 0.000937200351712, 0.253508766953, 0.136567521545, 5.00216075801, 3.63265124039
normal, new, 3, Select, Yes, 2.539, 0.0, 0.00121919132813, 0.19152865411, 0.0755160680783, 5.60529109619, 2.20767668223
normal, car, 3, Select, Yes, 1.643, 0.0, 0.00234044574811, 0.202246270734, 0.0337795607579, 5.9467331431, 3.61943587529
normal, important, 9, Select, Yes, 5.956, 0.0, 0.0590435264055, 0.337113093647, 0.089251721608, 24.4273912366, 4.1013081324
normal, news, 4, Select, Yes, 1.858, 0.0, 0.0320183518696, 0.0484962725269, 0.386637984328, 7.4859461567, 4.02903452998
normal, always, 6, Select, Yes, 4.596, 0.0, 0.46848748446, 0.115440542369, 0.289168603946, 28.3109767423, 6.1599166106
normal, seems, 5, Select, Yes, 2.505, 0.0, 0.0437066031078, 0.255800055608, 0.164424394255, 11.9358250765, 4.76480042975
normal, to, 2, Select, Yes, 1.012, 0.0, 0.00238364965637, 0.10819659356, 0.29170840261, 4.48839003732, 4.43516802107
normal, be, 2, Select, Yes, 0.862, 0.0, 0.00748817471778, 0.232025614855, 0.29409874291, 3.28124522255, 3.80654898208
normal, late, 4, Select, Yes, 2.323, 0.0, 0.0563946767554, 0.176041614739, 0.196292352831, 13.0891988092, 5.63460990495
normal, my, 2, Select, Yes, 0.78, 0.0, 0.000178325140893, 0.182412094021, 0.211799326668, 2.72952655676, 3.49939302148
normal, preferred, 9, Select, Yes, 4.613, 0.0, 0.124217275111, 0.29881792206, 0.194071336127, 14.2288788398, 3.08451741595
normal, treat, 5, Select, Yes, 2.522, 0.0, 0.00606063892794, 0.209647648976, 0.118075202566, 8.06249728993, 3.19686649085
normal, is, 2, Select, Yes, 1.262, 0.0, 0.0187919195572, 0.376308581689, 0.400598275734, 5.59349035841, 4.43224275627
normal, chocolate, 9, Select, Yes, 6.505, 0.0, 0.125282854961, 0.239468585324, 0.199430211217, 31.1942014989, 4.79541913896
normal, construction, 12, Select, Yes, 9.955, 0.0, 0.203237385502, 0.187107384889, 0.304065184646, 33.4597462528, 3.36109957336
normal, makes, 5, Select, Yes, 3.434, 0.0, 0.0389261502503, 0.21222401693, 0.458500306325, 20.1232909273, 5.86001483032
normal, traveling, 9, Select, Yes, 5.741, 0.0, 0.0907123222676, 0.130935261962, 0.319611205418, 22.2663709142, 3.87848300195
normal, difficult, 9, Select, Yes, 5.889, 0.0, 0.118589673509, 0.0661150197913, 0.118075586151, 25.6544462222, 4.35633320126
normal, an, 2, Select, Yes, 1.078, 0.0, 0.000129574219197, 0.261571932921, 0.138714922521, 5.80888763936, 5.38857851518
