technique, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length
dwell, risk, 4, Click, Yes, 4.194, 0.962, 0.158943240694, 15.2203428542
dwell, of, 2, Click, Yes, 0.978, 1.011, 0.108909685962, 4.47312961934
dwell, getting, 7, Click, Yes, 5.272, 0.911, 0.178447647179, 10.6524744589
dwell, cancer, 6, Click, Yes, 4.873, 0.994, 0.173188925243, 14.019784431
dwell, my, 2, Click, Yes, 0.912, 0.978, 0.244176849815, 2.56049790304
dwell, bike, 4, Click, Yes, 2.685, 1.044, 0.239489355268, 8.40879751362
dwell, has, 3, Click, Yes, 1.69, 0.763, 0.174930324099, 6.10541226187
dwell, a, 1, Click, Yes, 0.0, 0.895, 0.279953555762, 0
dwell, flat, 4, Click, Yes, 2.95, 0.961, 0.177035512637, 17.1432831065
dwell, tire, 4, Click, Yes, 2.618, 1.028, 0.290971450179, 7.11649640697
dwell, a, 1, Click, Yes, 0.0, 0.994, 0.209772708218, 0
dwell, quarter, 7, Click, Yes, 5.421, 1.011, 0.186008272767, 18.058703687
dwell, of, 2, Click, Yes, 0.829, 0.978, 0.262761299001, 4.3731305321
dwell, a, 1, Click, Yes, 0.0, 0.845, 0.0337731734073, 0
dwell, century, 7, Click, Yes, 5.337, 1.011, 0.222953215179, 14.4534166951
dwell, parking, 7, Click, Yes, 5.603, 0.928, 0.206603444661, 20.1592884134
dwell, lot, 3, Click, Yes, 2.154, 0.912, 0.176757450769, 4.90333272298
dwell, is, 2, Click, Yes, 1.177, 0.994, 0.241289252914, 5.52543652551
dwell, full, 4, Click, Yes, 2.569, 0.928, 0.114753984337, 5.48890962555
dwell, of, 2, Click, Yes, 1.177, 0.961, 0.203346164374, 4.48911958804
dwell, trucks, 6, Click, Yes, 5.453, 2.056, 0.186303801948, 17.0990826563
dwell, vote, 4, Click, Yes, 2.685, 0.879, 0.228693129284, 9.80054979396
dwell, according, 9, Click, Yes, 6.963, 0.862, 0.175334483724, 22.1560020442
dwell, to, 2, Click, Yes, 0.911, 0.779, 0.147505412809, 3.7724518335
dwell, your, 4, Click, Yes, 2.387, 0.812, 0.272757889313, 7.89650134556
dwell, conscience, 10, Click, Yes, 8.321, 0.945, 0.194502176835, 31.9778222796
baseline, assignment, 10, Undo, No, 6.9394, 1.8925, 0.315023742956, 26.9257620221
baseline, challenged, 10, Undo, No, 11.1325, 1.8418, 0.351847781378, 29.2136529787
baseline, nose, 4, Undo, No, 1.6092, 0.5475, 0.315906858131, 9.9622927884
baseline, your, 4, Undo, Yes, 1.5762, 0.6138, 0.350120857079, 8.21231662938
baseline, would, 5, Select, Yes, 3.8541, 1.31264, 0.53161965425, 20.2673617109
baseline, you, 3, Select, Yes, 1.24612, 2.50851, 0.273537990287, 4.35043075448
baseline, like, 4, Select, Yes, 2.77418, 0.93022, 0.369562018102, 7.97849927888
baseline, to, 2, Click, Yes, 0.76411, 1.52849, 0.394425959395, 3.30177304445
baseline, come, 4, Click, Yes, 3.23923, 3.7707, 0.179685855417, 13.2491487638
baseline, to, 2, Select, Yes, 0.83048, 1.62771, 0.435104763303, 3.56774695214
baseline, my, 2, Select, Yes, 0.89706, 1.11301, 0.156386941459, 3.07074999848
baseline, house, 5, Select, Yes, 3.00648, 2.82349, 0.539274710253, 10.3731844181
baseline, we, 2, Click, Yes, 0.33208, 0.96336, 0.110804117875, 0.839185999457
baseline, accept, 6, Click, Yes, 4.41776, 2.35839, 0.36161021002, 18.2653950437
baseline, personal, 8, Select, Yes, 7.09137, 2.1424, 0.342618523547, 35.347535313
baseline, checks, 6, Select, No, 3.3878, 1.8267, 0.349453693195, 13.2907165304
baseline, sing, 4, Select, Yes, 2.0925, 1.9929, 0.367374054229, 10.2499624314
baseline, the, 3, Select, Yes, 1.5774, 0.8302, 0.355943298422, 6.24663329151
baseline, gospel, 6, Select, Yes, 5.1973, 3.2379, 0.242893997454, 31.6932147595
baseline, and, 3, Select, Yes, 1.5773, 0.7968, 0.340770830829, 10.2545573048
baseline, the, 3, Select, Yes, 1.4944, 1.0128, 0.241175094637, 5.72260787947
baseline, blues, 5, Select, Yes, 3.3706, 1.6602, 0.425874835226, 12.1813382396
baseline, prepare, 7, Select, Yes, 6.3085, 1.677, 0.339257447285, 26.7598655083
baseline, for, 3, Select, Yes, 1.8596, 0.7969, 0.263232682908, 8.83287492062
baseline, the, 3, Select, Yes, 1.6436, 0.7471, 0.199101063398, 5.46072542317
baseline, exam, 4, Select, Yes, 2.391, 1.6273, 0.228756377423, 9.89186655317
baseline, in, 2, Select, Yes, 0.5644, 1.3117, 0.344547984803, 2.0805887869
baseline, advance, 7, Select, Yes, 11.0426, 4.251, 0.342831063757, 17.4389419181
baseline, very, 4, Select, Yes, 1.6602, 2.0587, 0.279143867176, 5.23184435776
baseline, reluctant, 9, Select, Yes, 8.8829, 4.1012, 0.38253379999, 24.2254421568
baseline, to, 2, Select, Yes, 0.7802, 1.4446, 0.454004548543, 3.18623477443
baseline, enter, 5, Select, Yes, 3.1875, 0.9961, 0.41488382217, 8.1523537378
baseline, the, 3, Select, Yes, 1.3613, 0.9298, 0.300375563693, 6.2419473666
baseline, imagination, 11, Select, Yes, 8.6331, 1.6269, 0.381853568278, 32.5268400946
baseline, of, 2, Select, Yes, 0.8135, 0.9794, 0.250015937694, 4.73399135423
baseline, the, 3, Select, Yes, 1.3113, 0.7639, 0.271487571176, 4.4469913788
baseline, nation, 6, Select, Yes, 4.9474, 1.1621, 0.238621614425, 15.16883985
baseline, hands, 5, Select, Yes, 2.7222, 1.0126, 0.497377315022, 14.7209532984
baseline, on, 2, Select, Yes, 1.079, 1.9091, 0.507125635276, 3.16404434434
baseline, experience, 10, Select, Yes, 8.6966, 2.622, 0.331526817611, 33.68161921
baseline, with, 4, Select, Yes, 2.5228, 0.863, 0.616197259534, 8.20383640632
baseline, a, 1, Select, Yes, 0.0, 0.9628, 0.223767793094, 0
baseline, job, 3, Select, Yes, 1.8757, 1.3944, 0.449154307173, 5.90066401099
baseline, the, 3, Select, Yes, 1.1285, 0.7802, 0.203263651347, 5.14943986065
baseline, dog, 3, Select, Yes, 2.0581, 1.9087, 0.26222350521, 8.88899898248
baseline, will, 4, Select, Yes, 2.4729, 1.8922, 0.377331070872, 8.35051770718
baseline, bite, 4, Select, Yes, 2.0583, 1.162, 0.260087461986, 7.29740647105
baseline, you, 3, Select, Yes, 1.0958, 1.0956, 0.432592120192, 3.75201616018
baseline, reading, 7, Select, Yes, 4.3016, 1.0134, 0.346576136221, 13.89087915
baseline, week, 4, Select, Yes, 1.6111, 1.8102, 0.226416425155, 6.59258848015
baseline, is, 2, Click, Yes, 1.2288, 1.8433, 0.412511488338, 5.1723030194
baseline, just, 4, Select, Yes, 2.0926, 1.0129, 0.348939837098, 7.26363002544
baseline, about, 5, Select, Yes, 3.1549, 1.1625, 0.356223141183, 12.1613133387
baseline, here, 4, Select, Yes, 1.959, 1.7102, 0.927579275218, 11.5453514133
baseline, the, 3, Select, Yes, 1.4279, 0.7637, 0.350535086526, 6.50078759814
baseline, assignment, 10, Select, Yes, 7.7694, 1.3282, 0.281206487702, 22.2715087979
baseline, is, 2, Select, Yes, 15.4562, 1.3777, 0.142875218435, 5.77318055575
baseline, due, 3, Select, Yes, 1.9921, 0.8965, 0.221547129345, 7.8680298771
baseline, today, 5, Select, Yes, 3.453, 0.9628, 0.372623806646, 14.3623485562
baseline, stiff, 5, Select, Yes, 2.3407, 1.0958, 0.270653801655, 10.0224925317
baseline, penalty, 7, Select, Yes, 5.8269, 1.5439, 0.278562031226, 33.2971962898
baseline, for, 3, Select, Yes, 1.992, 0.6142, 0.394585635701, 8.35594978583
baseline, staying, 7, Select, Yes, 5.2627, 1.7596, 0.355571452252, 16.5075697225
baseline, out, 3, Select, Yes, 1.0458, 0.8963, 0.214665092549, 3.65959257884
baseline, late, 4, Select, Yes, 2.5892, 1.3777, 0.221064102462, 14.2861218584
baseline, do, 2, Select, Yes, 1.0292, 1.992, 0.658841650784, 5.41835013155
baseline, you, 3, Select, Yes, 1.527, 1.0954, 0.342395370415, 5.77297874884
baseline, get, 3, Click, Yes, 6.4067, 8.3825, 0.366310074645, 4.21939581639
baseline, nervous, 7, Select, Yes, 4.946, 1.3443, 0.237252294684, 18.3329737954
baseline, when, 4, Select, Yes, 2.8217, 1.7427, 0.292648184027, 12.4913054097
baseline, you, 3, Select, Yes, 1.4107, 1.3277, 0.250111832945, 4.96414699716
baseline, speak, 5, Select, Yes, 3.6352, 0.8465, 0.35680612692, 21.8917085912
baseline, this, 4, Select, Yes, 1.9748, 0.9791, 0.399289138187, 9.13653307972
baseline, person, 6, Select, Yes, 3.5676, 2.0578, 0.309272163389, 19.4848449437
baseline, is, 2, Select, Yes, 0.7801, 0.9293, 0.291593919499, 5.4635007861
baseline, a, 1, Select, Yes, 0.0, 0.5476, 0.41944045396, 0
baseline, disaster, 8, Select, Yes, 5.3767, 1.1283, 0.307995994746, 20.7493955357
baseline, a, 1, Click, Yes, 0.0, 2.3565, 0.505711216199, 0
baseline, subject, 7, Select, Yes, 5.9241, 1.4933, 0.468882169892, 13.8573952623
baseline, one, 3, Select, Yes, 1.6429, 0.7468, 0.242900502851, 6.69789819505
baseline, can, 3, Select, Yes, 1.643, 1.7258, 0.577805436589, 7.68395326021
baseline, really, 6, Select, Yes, 3.0865, 1.1947, 0.443474774697, 14.5291052072
baseline, enjoy, 5, Select, Yes, 2.124, 1.2281, 0.32489345267, 10.2772160999
baseline, please, 6, Select, Yes, 3.3693, 1.1454, 0.269573085199, 11.6726297691
baseline, take, 4, Select, Yes, 2.2243, 0.9294, 0.344645421363, 14.051419672
baseline, a, 1, Select, Yes, 0.0, 1.162, 0.354824322904, 0
baseline, bath, 4, Select, Yes, 2.0744, 1.9752, 0.270355835022, 9.85553795688
baseline, this, 4, Select, Yes, 2.2735, 0.7966, 0.28288055048, 9.10553427871
baseline, month, 5, Select, Yes, 3.6841, 2.3732, 0.25349805038, 9.0714665984
baseline, the, 3, Select, Yes, 1.6097, 0.8793, 0.229877497436, 6.17226003649
baseline, food, 4, Select, Yes, 2.1238, 0.8132, 0.241095003795, 10.4520986103
baseline, at, 2, Select, Yes, 0.6304, 1.195, 0.151347715317, 3.56654457581
baseline, this, 4, Select, Yes, 1.9414, 1.2944, 0.430280242346, 10.2702580087
baseline, restaurant, 10, Select, Yes, 14.2574, 1.7096, 0.299652239719, 30.2606906735
baseline, valid, 5, Select, Yes, 2.70482, 1.29426, 0.247051260645, 17.9225537036
baseline, until, 5, Select, Yes, 2.43914, 1.34417, 0.389686051623, 8.2025694306
baseline, the, 3, Select, Yes, 0.92929, 0.74677, 0.641887336784, 4.47147709197
baseline, end, 3, Select, Yes, 1.74249, 0.68044, 0.298171587587, 7.97141259133
baseline, of, 2, Select, Yes, 0.71365, 0.96265, 0.222540587747, 4.56098583547
baseline, the, 3, Select, Yes, 1.46009, 0.81315, 0.643939352823, 8.30600401628
baseline, year, 4, Select, Yes, 2.23997, 0.66384, 0.736220312599, 6.28681087289
baseline, parking, 7, Select, Yes, 3.51788, 1.37711, 0.384193694074, 22.2315705289
baseline, tickets, 7, Click, Yes, 25.75051, 2.2725, 3.7247100452, 18.7222898676
baseline, can, 3, Select, Yes, 2.9363, 1.3769, 0.364471007233, 6.99452942294
baseline, be, 2, Select, Yes, 0.5971, 0.5476, 0.125119630679, 3.44792538921
baseline, challenged, 10, Select, Yes, 10.3538, 1.2113, 0.385453108208, 28.8471361671
baseline, people, 6, Select, Yes, 3.9318, 0.8795, 0.417208752129, 20.0479008987
baseline, blow, 4, Select, Yes, 1.8913, 0.9953, 0.298641542491, 12.0641173888
baseline, their, 5, Select, Yes, 2.2231, 1.1448, 0.354169058153, 16.8107999978
baseline, horn, 4, Select, Yes, 2.4721, 1.6595, 0.325230445453, 11.2904942647
baseline, a, 1, Select, Yes, 0.0, 0.8462, 0.309535976652, 0
baseline, lot, 3, Select, Yes, 1.5931, 0.9955, 0.106974260768, 4.95715219789
baseline, do, 2, Select, Yes, 0.73, 1.4768, 0.185122860189, 5.55366966848
baseline, not, 3, Select, Yes, 1.7421, 0.946, 0.386847544566, 7.04443134725
baseline, say, 3, Select, Yes, 1.7422, 0.8796, 0.262087440757, 6.06701565106
baseline, anything, 8, Select, Yes, 6.5705, 1.8915, 0.327429731653, 15.4103500714
baseline, this, 4, Select, Yes, 2.3069, 1.1284, 0.320328066262, 9.5495839559
baseline, is, 2, Select, Yes, 1.1614, 1.2281, 0.422404267624, 5.28018950732
baseline, too, 3, Select, Yes, 1.2442, 1.5099, 0.439755277982, 4.09768826542
baseline, much, 4, Select, Yes, 2.4884, 1.3107, 0.16593275551, 8.62943270612
baseline, to, 2, Select, Yes, 0.6801, 1.2111, 0.173688197846, 3.67729907581
baseline, handle, 6, Select, Yes, 3.9318, 0.73, 0.289171380822, 24.6960773252
baseline, zero, 4, Select, Yes, 2.9694, 3.1019, 0.417431545346, 8.75281855854
baseline, in, 2, Select, Yes, 0.6303, 1.493, 0.556700549694, 1.89418670721
baseline, on, 2, Select, Yes, 0.8295, 1.1944, 0.0891645262863, 2.87349824109
baseline, the, 3, Select, Yes, 1.5759, 0.8958, 0.226193510204, 4.98484058933
baseline, facts, 5, Select, Yes, 4.4291, 1.2773, 0.295326856601, 11.3318933698
baseline, the, 3, Select, Yes, 1.2106, 0.5972, 0.28925219489, 4.83884280777
baseline, back, 4, Select, Yes, 1.9569, 1.36, 0.306209231459, 11.1031619493
baseline, yard, 4, Select, Yes, 1.7414, 0.6135, 0.27810892235, 8.39313151231
baseline, of, 2, Select, Yes, 0.8126, 0.9288, 0.22788300656, 4.71373824121
baseline, our, 3, Select, Yes, 1.1277, 0.7793, 0.254887976788, 5.3392720083
baseline, house, 5, Select, Yes, 2.2059, 0.9455, 0.590489726426, 11.9936758037
baseline, make, 4, Select, Yes, 2.1896, 1.2442, 0.322685161634, 17.7236978004
baseline, up, 2, Select, Yes, 0.4478, 1.0448, 0.127340989094, 2.77176522066
baseline, a, 1, Select, Yes, 0.0, 0.6137, 0.142606045847, 0
baseline, few, 3, Select, Yes, 1.2108, 1.0119, 0.218215295527, 2.42555736356
baseline, more, 4, Select, Yes, 2.0898, 1.824, 0.306335346623, 7.68481597781
baseline, phrases, 7, Select, Yes, 3.8643, 1.2109, 0.5253309796, 13.6462744422
baseline, be, 2, Select, Yes, 0.8132, 0.7302, 0.375867242886, 3.48069257781
baseline, home, 4, Select, Yes, 2.0245, 0.9127, 0.265038808425, 11.0425908705
baseline, before, 6, Select, Yes, 3.385, 1.7091, 0.337616654339, 15.780871861
baseline, midnight, 8, Select, Yes, 5.3096, 1.3937, 0.312478406315, 17.1724938893
baseline, stiff, 5, Select, Yes, 2.406, 0.9956, 0.414154372819, 8.88562146614
baseline, penalty, 7, Select, Yes, 5.0112, 1.4933, 0.283199262638, 30.0645807715
baseline, for, 3, Select, Yes, 1.7753, 0.5476, 0.313396166425, 9.04979287597
baseline, staying, 7, Select, Yes, 4.8283, 1.4933, 0.222925376554, 18.1639688216
baseline, out, 3, Select, Yes, 0.979, 0.73, 0.426915052279, 4.7223545329
baseline, late, 4, Select, Yes, 2.8534, 1.4599, 0.34445830339, 13.7649174287
baseline, tell, 4, Select, Yes, 1.9742, 1.6425, 0.303153196728, 7.77671301524
baseline, a, 1, Select, Yes, 0.0, 0.5475, 0.262940432777, 0
baseline, lie, 3, Select, Yes, 1.3604, 0.7798, 0.449646081494, 6.81136006604
baseline, and, 3, Select, Yes, 1.3771, 0.8627, 0.341135004601, 8.46949699738
baseline, your, 4, Select, Yes, 2.4722, 0.7466, 0.48681624745, 8.65461062089
baseline, nose, 4, Select, Yes, 1.5599, 1.1449, 0.465306040098, 10.4473292162
baseline, will, 4, Select, Yes, 2.024, 1.1283, 0.253213076542, 7.44787671845
baseline, grow, 4, Select, Yes, 1.8252, 0.9788, 0.267042898182, 12.8397443135
baseline, well, 4, Select, Yes, 1.7088, 1.9906, 0.435769561449, 7.71708500037
baseline, connected, 9, Select, Yes, 6.1711, 0.763, 0.336833809434, 19.466516844
baseline, with, 4, Select, Yes, 2.2065, 1.7252, 0.383918823562, 9.45519831641
baseline, people, 6, Click, Yes, 8.8241, 0.0, 1.65155508596, 20.2757861576
baseline, physics, 7, Select, Yes, 5.473, 0.9455, 0.318702288773, 19.0881078191
baseline, and, 3, Select, Yes, 11.1129, 0.7296, 0.5213504516, 8.17031476875
baseline, chemistry, 9, Select, Yes, 5.9877, 1.2603, 0.298196016931, 23.3752304607
baseline, are, 3, Select, Yes, 1.3599, 0.5803, 0.31527615316, 3.83978595526
baseline, hard, 4, Select, Yes, 1.6586, 0.5806, 0.476977148633, 7.17042343405
baseline, please, 6, Select, Yes, 2.7702, 0.8458, 0.309930636486, 10.5942928223
baseline, follow, 6, Select, Yes, 2.8692, 0.68, 0.349706504203, 14.6222046116
baseline, the, 3, Select, Yes, 1.3269, 0.5972, 0.311201753695, 4.21432245278
baseline, guidelines, 10, Select, Yes, 5.573, 1.1277, 0.37541590741, 22.8811890213
baseline, healthy, 7, Select, Yes, 4.7107, 1.6919, 0.340153187135, 20.4917623815
baseline, food, 4, Select, Yes, 1.4597, 1.1776, 0.872798774829, 7.35296528695
baseline, is, 2, Select, Yes, 0.7298, 1.3104, 0.329459674926, 5.96447764468
baseline, good, 4, Select, Yes, 1.5424, 0.6139, 0.323912494111, 10.2154023263
baseline, for, 3, Select, Yes, 1.0946, 0.597, 0.230216813874, 9.15567926013
baseline, you, 3, Select, Yes, 0.7462, 1.0283, 0.409024150441, 5.58146148677
baseline, companies, 9, Select, Yes, 6.8504, 1.2605, 0.279393569275, 32.7913556263
baseline, announce, 8, Select, Yes, 5.8376, 0.9785, 0.330904024524, 16.8554262167
baseline, a, 1, Click, Yes, 0.0, 1.2604, 0.0589265598606, 0
baseline, merger, 6, Click, Yes, 16.0873, 0.0, 0.924600118546, 8.98854126929
baseline, life, 4, Click, Yes, 2.0081, 2.058, 0.356879269787, 7.36090838059
baseline, is, 2, Select, Yes, 1.5932, 3.2529, 0.428993307924, 6.17394071309
baseline, but, 3, Click, Yes, 4.0156, 3.4183, 0.205065169667, 2.39745780897
baseline, a, 1, Click, Yes, 0.0, 1.4938, 0.22701206901, 0
baseline, dream, 5, Select, Yes, 2.6055, 1.1781, 0.230659851243, 10.7776657997
baseline, is, 2, Select, Yes, 0.946, 0.8462, 0.414882926625, 4.85533413597
baseline, there, 5, Select, Yes, 1.9748, 1.2113, 0.429242445902, 9.0945857292
baseline, any, 3, Select, Yes, 1.7754, 1.2611, 0.35443296758, 9.10307006487
baseline, indication, 10, Select, Yes, 11.1345, 1.9412, 0.304393796727, 25.8635214793
baseline, of, 2, Select, Yes, 1.3107, 1.0953, 0.223102728648, 4.56535210583
baseline, this, 4, Select, Yes, 1.9251, 0.7964, 0.339350885354, 10.3284637473
baseline, the, 3, Select, Yes, 1.3108, 0.6803, 0.228285943453, 4.87349343722
baseline, force, 5, Select, Yes, 3.3021, 0.9788, 0.293131753283, 13.1035619134
baseline, is, 2, Select, Yes, 0.6968, 0.6471, 0.350159375522, 5.22808042119
baseline, with, 4, Select, Yes, 2.3396, 0.7299, 0.296125947103, 9.98178788542
baseline, you, 3, Select, Yes, 1.2277, 0.9293, 0.308127793315, 6.07268996001
baseline, if, 2, Select, Yes, 1.2111, 1.0782, 0.199715504211, 3.5231630391
baseline, you, 3, Select, Yes, 0.9625, 1.1782, 0.271536618925, 5.65622434747
baseline, come, 4, Select, Yes, 1.9247, 0.5477, 0.238267520256, 12.8504500575
baseline, home, 4, Select, Yes, 2.4724, 0.5975, 0.272251238819, 10.3166417293
baseline, late, 4, Select, Yes, 2.522, 0.7467, 0.342193053081, 12.4626201864
baseline, the, 3, Select, Yes, 1.576, 0.6139, 0.183179282734, 5.69270255702
baseline, doors, 5, Select, Yes, 2.7377, 1.4602, 0.243578236025, 12.7979758132
baseline, are, 3, Select, Yes, 0.9791, 0.8131, 0.310689527777, 3.12215161971
baseline, locked, 6, Click, Yes, 3.8494, 0.0, 0.198700687453, 17.7246112838
baseline, the, 3, Click, Yes, 5.3919, 5.8069, 0.287618169748, 4.83390967914
baseline, price, 5, Select, Yes, 2.8369, 1.1282, 0.390046741541, 16.5880903569
baseline, of, 2, Select, Yes, 0.8461, 0.6138, 0.592125245367, 4.06230226106
baseline, gas, 3, Select, Yes, 0.9291, 0.7631, 0.253575601636, 6.01871875805
baseline, is, 2, Select, Yes, 0.7299, 0.6304, 0.856993000702, 6.43545277174
baseline, high, 4, Select, Yes, 1.7918, 1.0784, 0.368734450558, 5.15398681539
baseline, beautiful, 9, Select, Yes, 5.8893, 1.0618, 0.462720738828, 23.5352109162
baseline, paintings, 9, Select, Yes, 5.4404, 1.3439, 0.479016466015, 27.0059468657
baseline, in, 2, Select, Yes, 1.0952, 1.0119, 0.188099469918, 2.08267717768
baseline, the, 3, Select, Yes, 0.9291, 0.6638, 0.695814579786, 3.11728035411
baseline, gallery, 7, Select, Yes, 3.9488, 0.8793, 0.358763880029, 20.6775233282
baseline, we, 2, Click, Yes, 0.3482, 1.1612, 0.421562019296, 1.69371800843
baseline, accept, 6, Click, Yes, 3.8313, 1.4598, 0.325162109363, 17.7809624354
baseline, personal, 8, Select, Yes, 4.3622, 2.007, 0.370273498947, 30.1523631488
baseline, checks, 6, Select, Yes, 3.3007, 1.9736, 0.253215407935, 20.1186184176
baseline, all, 3, Select, Yes, 1.4097, 1.4927, 0.39446299818, 8.86692074787
baseline, together, 8, Select, Yes, 4.511, 0.8624, 0.452223582504, 17.8142985681
baseline, in, 2, Select, Yes, 0.763, 0.8458, 0.407614755608, 1.91539716697
baseline, one, 3, Select, Yes, 1.9572, 0.9619, 0.28288070951, 7.1590462665
baseline, big, 3, Select, Yes, 1.0617, 0.8458, 0.468131258246, 5.33628158384
baseline, pile, 4, Select, Yes, 1.841, 0.763, 0.249775374893, 11.0966525128
baseline, a, 1, Click, Yes, 0.0, 1.443, 0.222440998115, 0
baseline, quarter, 7, Select, Yes, 4.162, 0.863, 0.493635883852, 19.9955443106
baseline, of, 2, Select, Yes, 0.63, 0.729, 0.647218211857, 5.57901578856
baseline, a, 1, Select, Yes, 0.0, 0.597, 0.280611070827, 0
baseline, century, 7, Select, Yes, 3.317, 1.393, 0.41834649749, 16.9324991748
baseline, the, 3, Select, Yes, 1.626, 3.167, 0.355439844865, 6.33891076201
baseline, sun, 3, Select, Yes, 2.172, 1.178, 0.216259981545, 6.18674245869
baseline, rises, 5, Select, Yes, 2.106, 0.829, 0.272412559894, 12.401407435
baseline, in, 2, Select, Yes, 0.497, 0.945, 0.215448213645, 1.9770160243
baseline, the, 3, Select, Yes, 0.945, 0.713, 0.35225352638, 5.31230704538
baseline, east, 4, Select, Yes, 1.741, 0.863, 0.511483104097, 6.03841054246
baseline, bank, 4, Select, Yes, 3.05, 3.001, 0.304814548062, 10.9150218532
baseline, transaction, 11, Select, Yes, 6.882, 2.072, 0.439468318746, 28.1375390227
baseline, was, 3, Select, Yes, 0.78, 0.812, 0.330621541924, 1.80261680572
baseline, not, 3, Select, Yes, 1.244, 0.664, 0.319132584788, 7.39274213973
baseline, registered, 10, Select, Yes, 6.12, 1.459, 0.31695765473, 18.5030443906
baseline, the, 3, Select, Yes, 0.912, 0.531, 0.429102881404, 3.58080949883
baseline, winner, 6, Select, Yes, 2.256, 0.647, 0.455794212503, 12.3771072458
baseline, of, 2, Select, Yes, 0.514, 0.747, 0.2500371105, 4.27915621284
baseline, the, 3, Select, Yes, 0.846, 0.663, 0.529998184742, 3.75757611907
baseline, race, 4, Select, Yes, 1.443, 0.647, 0.400783679788, 6.05170521283
baseline, machinery, 9, Select, Yes, 4.378, 0.978, 0.306891370114, 21.9540923385
baseline, is, 2, Select, Yes, 0.58, 0.564, 0.193752425011, 5.65936872122
baseline, too, 3, Select, Yes, 0.746, 1.427, 0.306197276928, 4.58999604294
baseline, complicated, 11, Select, Yes, 6.434, 1.012, 0.440375941791, 25.1624329216
baseline, what, 4, Select, Yes, 1.957, 0.912, 0.202959801664, 13.230421351
