technique, size, speed, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, 0.4, 2.0, a, 1, Match, Yes, 1.625, 0, 0.180603386582, 0.180603386582, 0.180603386582, 0, 0.0
normal, 0.4, 2.0, bad, 3, Select, Yes, 1.178, 1.343, 0.454255295896, 0.381237615433, 0.601491836358, 7.11935319537, 6.04359354446
normal, 0.4, 2.0, idea, 4, Match, Yes, 3.648, 0, 0.201998536885, 0.214850974645, 0.318948308931, 7.71157814444, 2.11391944749
normal, 0.4, 2.0, we, 2, Match, Yes, 0.548, 0, 0.225786017993, 0.16680984783, 0.532689246602, 0.751428267104, 1.37121946552
normal, 0.4, 2.0, have, 4, Match, Yes, 2.505, 0, 0.309766109204, 0.207315100186, 0.364242245195, 12.6518501023, 5.0506387634
normal, 0.4, 2.0, enough, 6, Match, Yes, 2.934, 0, 0.349926020576, 0.109690291539, 0.264509719324, 13.0088885549, 4.43384067992
normal, 0.4, 2.0, witnesses, 9, Match, Yes, 4.741, 0, 0.731177071066, 0.483832970148, 0.326748869225, 23.3362474907, 4.92222052113
normal, 0.4, 2.0, interesting, 11, Match, Yes, 4.94, 0, 0.473823488439, 0.0659259405697, 0.786146667019, 22.640160693, 4.58302848036
normal, 0.4, 2.0, observation, 11, Select, Yes, 5.439, 2.669, 0.705575060882, 0.36636739341, 0.41489444733, 28.3102815905, 5.20505269175
normal, 0.4, 2.0, was, 3, Select, Yes, 2.172, 1.509, 0.3182413089, 0.345695445365, 0.355899038286, 1.95910369876, 0.901981445103
normal, 0.4, 2.0, made, 4, Match, Yes, 2.288, 0, 0.346535875883, 0.0285332149608, 0.413685550438, 10.0403654804, 4.38827162604
normal, 0.6, 1.0, jumping, 7, Match, Yes, 4.495, 0, 0.439957989023, 0.365917065765, 0.262642323535, 10.9640211515, 2.4391593218
normal, 0.6, 1.0, right, 5, Match, Yes, 2.67, 0, 0.297727087533, 0.243889504719, 0.343582976827, 11.0129749206, 4.12470970809
normal, 0.6, 1.0, out, 3, Select, Yes, 1.227, 2.024, 0.530037849409, 0.719607449607, 0.33928352657, 4.53157447551, 3.69321473146
normal, 0.6, 1.0, of, 2, Match, Yes, 3.881, 0, 0.10461225182, 0.25127794713, 0.325301288545, 4.41145175415, 1.13667914304
normal, 0.6, 1.0, the, 3, Match, Yes, 1.576, 0, 0.218221271161, 0.0520765744649, 0.271794694166, 5.53291689992, 3.51073407355
normal, 0.6, 1.0, water, 5, Select, Yes, 2.538, 1.874, 0.546752448021, 0.390933176563, 0.0536250337529, 7.30092139713, 2.87664357649
normal, 0.6, 1.0, employee, 8, Match, Yes, 4.146, 0, 0.282120486153, 0.139538222448, 0.312121612741, 17.1687186821, 4.14103200245
normal, 0.6, 1.0, recruitment, 11, Select, Yes, 5.771, 3.118, 0.971230263202, 0.110181251241, 0.438437012183, 23.579003727, 4.08577434187
normal, 0.6, 1.0, takes, 5, Match, Yes, 4.428, 0, 0.332160554771, 0.206203959579, 0.434181829859, 17.7345714994, 4.00509744792
normal, 0.6, 1.0, a, 1, Match, Yes, 0.116, 0, 0.125100134217, 0.125100134217, 0.125100134217, 0, 0.0
normal, 0.6, 1.0, lot, 3, Match, Yes, 1.211, 0, 0.134285720026, 0.142470947568, 0.20849883028, 5.07947415905, 4.19444604381
normal, 0.6, 1.0, of, 2, Select, Yes, 0.796, 2.056, 0.306683420984, 0.219096692919, 0.449467461613, 4.76113098735, 5.98132033587
normal, 0.6, 1.0, effort, 6, Match, Yes, 4.163, 0, 0.368143693325, 0.341805922338, 0.0256254299671, 13.3818742425, 3.21447855934
normal, 0.6, 1.0, a, 1, Match, Yes, 0.134, 0, 0.240210990084, 0.21517865014, 0.291363410402, 0.211767435969, 1.58035399977
normal, 0.6, 1.0, correction, 10, Match, Yes, 4.611, 0, 0.265610642395, 0.711592173457, 0.193269213824, 21.6142453298, 4.68753965079
normal, 0.6, 1.0, had, 3, Match, Yes, 1.692, 0, 0.321724263223, 0.11258786916, 0.482404127547, 7.14172402434, 4.22087708295
normal, 0.6, 1.0, to, 2, Match, Yes, 0.912, 0, 0.197752427494, 0.0425580215941, 0.230721150153, 3.94509452095, 4.32576153613
normal, 0.6, 1.0, be, 2, Match, Yes, 0.779, 0, 0.304620950443, 0.236307664662, 0.555885553564, 3.80216078609, 4.88082257521
normal, 0.6, 1.0, published, 9, Match, Yes, 6.302, 0, 0.343777032664, 0.127319901704, 0.353116710062, 27.078511139, 4.29681230387
normal, 0.6, 1.0, the, 3, Select, Yes, 1.775, 1.492, 0.333981444711, 0.441371257345, 0.577796205596, 4.48987815615, 2.52950882036
normal, 0.6, 1.0, union, 5, Match, Yes, 3.383, 0, 0.180220560717, 0.197841980593, 0.0905079657986, 8.01094427272, 2.36800008061
normal, 0.6, 1.0, will, 4, Match, Yes, 1.294, 0, 0.282091452492, 0.311443047906, 0.319408490758, 7.54328389768, 5.82943114195
normal, 0.6, 1.0, go, 2, Match, Yes, 0.714, 0, 0.304730118597, 0.210505234158, 0.539046254025, 4.30951060797, 6.03572914281
normal, 0.6, 1.0, on, 2, Match, Yes, 0.797, 0, 0.138238803077, 0.260610153359, 0.0968324809349, 2.91591357127, 3.65861175817
normal, 0.6, 1.0, strike, 6, Match, Yes, 3.3, 0, 0.391793818943, 0.484829632602, 0.136115029666, 14.6836948114, 4.44960448832
normal, 0.6, 1.0, watch, 5, Match, Yes, 3.45, 0, 0.538814013773, 0.22662876221, 0.377183334851, 12.2460310229, 3.54957420955
normal, 0.6, 1.0, out, 3, Match, Yes, 0.962, 0, 0.206274894075, 0.232899279368, 0.180759539776, 3.96718363988, 4.12389151755
normal, 0.6, 1.0, for, 3, Match, Yes, 1.758, 0, 0.212608481801, 0.142771232694, 0.335948232822, 8.62365083798, 4.90537590329
normal, 0.6, 1.0, low, 3, Match, Yes, 1.89, 0, 0.224223710794, 0.297318720273, 0.107848499526, 8.58475361206, 4.54219767834
normal, 0.6, 1.0, flying, 6, Match, Yes, 3.283, 0, 0.153393776734, 0.201979113796, 0.367023527151, 14.8970111278, 4.53762142182
normal, 0.6, 1.0, objects, 7, Match, Yes, 4.41, 0, 0.367017814014, 0.172374952856, 0.150749300088, 16.5700070256, 3.75737120762
normal, 0.6, 1.0, parking, 7, Match, Yes, 5.191, 0, 0.542903679268, 0.10947380177, 0.292445909359, 21.3502326432, 4.11293250688
normal, 0.6, 1.0, tickets, 7, Match, Yes, 13.531, 0, 0.740124245665, 0.11473378753, 0.351464174045, 24.2878203609, 1.79497600775
normal, 0.6, 1.0, can, 3, Match, Yes, 1.758, 0, 0.246632098943, 0.153495335737, 0.0535688268772, 7.79571602798, 4.43442322411
normal, 0.6, 1.0, be, 2, Match, Yes, 0.995, 0, 0.189108424757, 0.14678598244, 0.0636215138534, 3.8658714304, 3.88529792
normal, 0.6, 1.0, challenged, 10, Select, Yes, 5.653, 2.371, 0.500200484704, 0.352360524489, 0.925096744358, 31.2863997002, 5.53447721567
normal, 0.6, 1.0, on, 2, Match, Yes, 0.779, 0, 0.104923655493, 0.224133054706, 0.0857006681713, 2.82163247012, 3.62212127102
normal, 0.6, 1.0, the, 3, Match, Yes, 1.442, 0, 0.308327568286, 0.258096334459, 0.112022167596, 5.95382218829, 4.12886420824
normal, 0.6, 1.0, way, 3, Match, Yes, 1.625, 0, 0.354463550012, 0.356852661061, 0.382360366169, 5.80601866293, 3.5729345618
normal, 0.6, 1.0, to, 2, Match, Yes, 6.035, 0, 0.114916829299, 0.264872170658, 0.0652094562468, 3.91558926859, 0.648813466211
normal, 0.6, 1.0, the, 3, Match, Yes, 1.26, 0, 0.26999258628, 0.154738813256, 0.192768103176, 5.60794499656, 4.45074999727
normal, 0.6, 1.0, cottage, 7, Select, Yes, 3.93, 3.564, 0.553086945519, 0.266417226065, 0.254301426728, 19.9936588258, 5.08744499384
normal, 0.6, 1.0, the, 3, Select, Yes, 1.392, 1.376, 0.246135764686, 0.211803455916, 0.0759884469179, 5.2106608941, 3.7432908722
normal, 0.6, 1.0, dog, 3, Match, Yes, 2.52, 0, 0.223879755545, 0.0306448645779, 0.279331790991, 9.54972310102, 3.78957265914
normal, 0.6, 1.0, buried, 6, Match, Yes, 3.581, 0, 0.752852020254, 0.246626544202, 0.326238233818, 15.2253277394, 4.2516972185
normal, 0.6, 1.0, the, 3, Match, Yes, 1.624, 0, 0.282904082127, 0.106280257927, 0.236580016274, 5.1670585651, 3.18168630856
normal, 0.6, 1.0, bone, 4, Match, Yes, 2.884, 0, 0.277451676884, 0.191173299103, 0.33138601136, 10.8284419931, 3.75466088526
normal, 0.8, 1.0, if, 2, Match, Yes, 1.078, 0, 0.171082741457, 0.170344291988, 0.26078222356, 3.49262110641, 3.23990826198
normal, 0.8, 1.0, at, 2, Match, No, 1.094, 0, 0.314799096836, 0.0762265433691, 0.288808827639, 3.50895133847, 3.20745094924
normal, 0.8, 1.0, first, 5, Match, Yes, 3.333, 0, 0.350925912923, 0.215518918798, 0.278218986124, 13.0483152494, 3.91488606344
normal, 0.8, 1.0, you, 3, Match, Yes, 1.658, 0, 0.200954355335, 0.25824732411, 0.61037222335, 4.88945389818, 2.94900717622
normal, 0.8, 1.0, do, 2, Match, Yes, 1.26, 0, 0.178973058388, 0.0912124039043, 0.111592647545, 5.97513687678, 4.74217212443
normal, 0.8, 1.0, not, 3, Match, Yes, 1.659, 0, 0.476645336493, 0.117824781163, 0.169162738063, 6.59732162714, 3.97668573064
normal, 0.8, 1.0, succeed, 7, Match, Yes, 3.299, 0, 0.214488905902, 0.263255578382, 0.220653524264, 12.5241249455, 3.79633978343
normal, 0.8, 1.0, gun, 3, Match, Yes, 1.359, 0, 0.168247024953, 0.269518211861, 0.305549441106, 3.49461933939, 2.5714638259
normal, 0.8, 1.0, powder, 6, Match, Yes, 2.753, 0, 0.444095416325, 0.170092495017, 0.165650881184, 12.7377275356, 4.62685344554
normal, 0.8, 1.0, must, 4, Match, Yes, 1.973, 0, 0.23656904098, 0.215237613093, 0.286493933515, 9.35541817408, 4.74172233861
normal, 0.8, 1.0, be, 2, Match, Yes, 0.862, 0, 0.293457312781, 0.313303168972, 0.178391572379, 4.13340884101, 4.7951378666
normal, 0.8, 1.0, handled, 7, Match, Yes, 4.675, 0, 0.453458343215, 0.306720358688, 0.492036416559, 30.304364544, 6.48221701475
normal, 0.8, 1.0, with, 4, Select, Yes, 1.94, 1.972, 0.632180957227, 0.75398945745, 0.0735236205991, 10.7823477134, 5.55791119247
normal, 0.8, 1.0, care, 4, Match, Yes, 2.918, 0, 0.279172755348, 0.282662554869, 0.342125874324, 7.15051261401, 2.4504841035
normal, 0.8, 1.0, interactions, 12, Match, Yes, 6.864, 0, 0.675260645574, 0.204692496338, 0.0747519002367, 27.3094189567, 3.97864495289
normal, 0.8, 1.0, between, 7, Match, Yes, 3.664, 0, 0.345425713672, 0.457556857806, 0.467215044724, 14.363567656, 3.92018767904
normal, 0.8, 1.0, men, 3, Match, Yes, 1.724, 0, 0.146769036194, 0.127748323527, 0.113185282974, 9.76245267478, 5.66267556542
normal, 0.8, 1.0, and, 3, Select, Yes, 1.692, 1.359, 0.812334973522, 0.152879448776, 0.484876056295, 9.41485745751, 5.56433655881
normal, 0.8, 1.0, women, 5, Match, Yes, 4.741, 0, 0.550053301538, 0.276595282653, 0.120709835821, 21.6959386133, 4.57623678829
normal, 0.8, 1.0, do, 2, Select, Yes, 1.211, 2.154, 0.169991261831, 0.205632769473, 0.120288833401, 5.85824764913, 4.83752902488
normal, 0.8, 1.0, you, 3, Select, Yes, 2.271, 1.791, 0.546388730104, 0.741332126843, 0.278983570321, 5.13806046644, 2.26246607945
normal, 0.8, 1.0, get, 3, Select, Yes, 2.652, 2.536, 0.30252296058, 0.275290892623, 0.381611580491, 4.95319334539, 1.86771996432
normal, 0.8, 1.0, nervous, 7, Match, Yes, 5.72, 0, 0.227532253647, 0.148889395166, 0.254602909679, 18.064417485, 3.15811494493
